origintime,longitude,latitude,altitude
2017-01-01 13:56:00,-43.3412875547,-60.6533346452,653.611359148
2017-01-01 13:57:00,-45.9499769595,-64.1644781066,654.801841936
2017-01-01 13:58:00,-49.2350999312,-67.624220947,655.871165505
2017-01-01 13:59:00,-53.5480886521,-71.006055175,656.804840712
2017-01-01 14:00:00,-59.5019489822,-74.2613916588,657.590300039
2017-01-01 14:01:00,-68.2057151704,-77.2944284513,658.217082641
2017-01-01 14:02:00,-81.6010218041,-79.9046029477,658.676986984
2017-01-01 14:03:00,-102.082802958,-81.685297606,658.964189236
2017-01-01 14:04:00,-128.353658097,-82.0584627867,659.075326022
2017-01-01 14:05:00,-152.117424624,-80.8504587191,659.009540611
2017-01-01 14:06:00,-168.492510123,-78.5510016773,658.768492018
2017-01-01 14:07:00,-179.027466517,-75.6758121914,658.356326944
2017-01-01 14:08:00,173.949725385,-72.5056876066,657.779614905
2017-01-01 14:09:00,168.990300922,-69.1739665575,657.047247324
2017-01-01 14:10:00,165.293922755,-65.7461840285,656.170301804
2017-01-01 14:11:00,162.410818599,-62.2569374302,655.161873233
2017-01-01 14:12:00,160.07616018,-58.7258166836,654.036873825
2017-01-01 14:13:00,158.12616511,-55.1646092803,652.811804662
2017-01-01 14:14:00,156.454902898,-51.5807858593,651.504501744
2017-01-01 14:15:00,154.991114173,-47.9793007925,650.13386003
2017-01-01 14:16:00,153.685192265,-44.3635783048,648.719539358
2017-01-01 14:17:00,152.501550222,-40.7360805321,647.28165659
2017-01-01 14:18:00,151.413966943,-37.0986491842,645.840468654
2017-01-01 14:19:00,150.402648482,-33.4527186643,644.416051517
2017-01-01 14:20:00,149.452313052,-29.7994530777,643.027980349
2017-01-01 14:21:00,148.550906967,-26.1398364595,641.695016302
2017-01-01 14:22:00,147.688720543,-22.4747332724,640.434805416
2017-01-01 14:23:00,146.857763791,-18.8049294457,639.263595067
2017-01-01 14:24:00,146.051314253,-15.1311603507,638.19597325
2017-01-01 14:25:00,145.26358067,-11.4541298364,637.24463564
2017-01-01 14:26:00,144.489445138,-7.77452307002,636.420184975
2017-01-01 14:27:00,143.724258316,-4.09301509699,635.73096672
2017-01-01 14:28:00,142.96366954,-0.41027651133,635.182944318
2017-01-01 14:29:00,142.203478321,3.27302268539,634.779616552
2017-01-01 14:30:00,141.439496287,6.95621013832,634.521978687
2017-01-01 14:31:00,140.66740995,10.6386082962,634.408528184
2017-01-01 14:32:00,139.882634711,14.3195308621,634.435314811
2017-01-01 14:33:00,139.080149524,17.9982776603,634.596034083
2017-01-01 14:34:00,138.2542992,21.6741268719,634.882162055
2017-01-01 14:35:00,137.398547186,25.3463233073,635.283128654
2017-01-01 14:36:00,136.505154804,29.0140608987,635.786525995
2017-01-01 14:37:00,135.56475205,32.676456825,636.378347457
2017-01-01 14:38:00,134.565747407,36.332513418,637.043252787
2017-01-01 14:39:00,133.493495382,39.9810619049,637.764854074
2017-01-01 14:40:00,132.329092237,43.6206785026,638.526017163
2017-01-01 14:41:00,131.047587501,47.2495572036,639.309172952
2017-01-01 14:42:00,129.615251774,50.8653124761,640.096632961
2017-01-01 14:43:00,127.985271335,54.4646643094,640.870903681
2017-01-01 14:44:00,126.090725265,58.0429174351,641.614994394
2017-01-01 14:45:00,123.832679426,61.5930633385,642.312713419
2017-01-01 14:46:00,121.05912158,65.1041535593,642.948948105
2017-01-01 14:47:00,117.525953351,68.5581791744,643.509924268
2017-01-01 14:48:00,112.821542569,71.9236830129,643.983441246
2017-01-01 14:49:00,106.217226982,75.141758056,644.359079158
2017-01-01 14:50:00,96.3884572396,78.0936731386,644.628375489
2017-01-01 14:51:00,81.112608853,80.5285865979,644.784968572
2017-01-01 14:52:00,58.3723811564,81.9630882053,644.824706051
2017-01-01 14:53:00,31.758768955,81.8510003621,644.745716881
2017-01-01 14:54:00,10.0109586122,80.2453766859,644.548445935
2017-01-01 14:55:00,-4.37583895331,77.7181770696,644.235650722
2017-01-01 14:56:00,-13.6618740123,74.7193361042,643.812360256
2017-01-01 14:57:00,-19.9501437105,71.4757216845,643.285796564
2017-01-01 14:58:00,-24.4636042697,68.0949479421,642.665259814
2017-01-01 14:59:00,-27.8753433109,64.6309181005,641.961978536
2017-01-01 15:00:00,-30.5678992997,61.1127039679,641.188926907
2017-01-01 15:01:00,-32.7696583614,57.5570954394,640.360611557
2017-01-01 15:02:00,-34.6237412663,53.9743776641,639.492830863
2017-01-01 15:03:00,-36.2238100724,50.3711791128,638.60241017
2017-01-01 15:04:00,-37.6335243465,46.75196846,637.706916871
2017-01-01 15:05:00,-38.8976037885,43.1198867953,636.824359691
2017-01-01 15:06:00,-40.0483892026,39.4772331848,635.972876965
2017-01-01 15:07:00,-41.1098843994,35.8257598289,635.170419003
2017-01-01 15:08:00,-42.1003324135,32.1668577372,634.434429942
2017-01-01 15:09:00,-43.0339085784,28.5016768442,633.781534656
2017-01-01 15:10:00,-43.9218647028,24.8312054215,633.227236377
2017-01-01 15:11:00,-44.7733227494,21.1563233968,632.78563064
2017-01-01 15:12:00,-45.595839441,17.4778384676,632.469141036
2017-01-01 15:13:00,-46.3958183534,13.7965106064,632.288281903
2017-01-01 15:14:00,-47.1788191118,10.1130686009,632.251452719
2017-01-01 15:15:00,-47.9497968411,6.42822109293,632.364768373
2017-01-01 15:16:00,-48.7132947511,2.7426638515,632.631928815
2017-01-01 15:17:00,-49.4736063614,-0.942915428262,633.054130823
2017-01-01 15:18:00,-50.2349199534,-4.62783378498,633.63002377
2017-01-01 15:19:00,-51.0014556794,-8.31141023804,634.355710335
2017-01-01 15:20:00,-51.7776048402,-11.9929628173,635.2247922
2017-01-01 15:21:00,-52.5680811351,-15.6718045508,636.228459801
2017-01-01 15:22:00,-53.3780951127,-19.3472374899,637.355624299
2017-01-01 15:23:00,-54.2135659455,-23.0185436535,638.593089109
2017-01-01 15:24:00,-55.0813895737,-26.684971431,639.925757518
2017-01-01 15:25:00,-55.9897901855,-30.3457154275,641.336872289
2017-01-01 15:26:00,-56.9487947021,-33.9998868319,642.808282583
2017-01-01 15:27:00,-57.9708904909,-37.6464699069,644.320733131
2017-01-01 15:28:00,-59.0719603419,-41.2842577334,645.854170268
2017-01-01 15:29:00,-60.2726458206,-44.9117561284,647.388059342
2017-01-01 15:30:00,-61.6003891443,-48.5270372412,648.901707917
2017-01-01 15:31:00,-63.0925811835,-52.1275108331,650.374589324
2017-01-01 15:32:00,-64.8015725434,-55.7095556796,651.786661273
2017-01-01 15:33:00,-66.8029399331,-59.2679029112,653.118674518
2017-01-01 15:34:00,-69.2096753493,-62.7945576811,654.352466905
2017-01-01 15:35:00,-72.1976272988,-66.2768134197,655.471238509
2017-01-01 15:36:00,-76.0532365389,-69.6933703418,656.459804037
2017-01-01 15:37:00,-81.2667292051,-73.00622701,657.304819055
2017-01-01 15:38:00,-88.7154921506,-76.1425816458,657.994977137
2017-01-01 15:39:00,-99.980600283,-78.9528990092,658.521175438
2017-01-01 15:40:00,-117.478057937,-81.1236581282,658.876646683
2017-01-01 15:41:00,-142.171164835,-82.109401144,659.057056015
2017-01-01 15:42:00,-167.97577071,-81.4884642748,659.060561592
2017-01-01 15:43:00,172.729172676,-79.5431284491,658.887838242
2017-01-01 15:44:00,160.221966778,-76.8480026177,658.542063941
2017-01-01 15:45:00,152.044687025,-73.7717131973,658.028869287
2017-01-01 15:46:00,146.400197953,-70.4928865511,657.356250591
2017-01-01 15:47:00,142.277236977,-67.097393793,656.53444761
2017-01-01 15:48:00,139.11491734,-63.6292790039,655.575787419
2017-01-01 15:49:00,136.589305864,-60.1128299151,654.494496342
2017-01-01 15:50:00,134.503816621,-56.5623334063,653.306482315
2017-01-01 15:51:00,132.73343231,-52.9866701212,652.029090544
2017-01-01 15:52:00,131.195285163,-49.3916294185,650.680835712
2017-01-01 15:53:00,129.832424846,-45.7811496857,649.281114516
2017-01-01 15:54:00,128.604456331,-42.1580194685,647.849902659
2017-01-01 15:55:00,127.481915727,-38.5242924496,646.407440883
2017-01-01 15:56:00,126.442765686,-34.8815428298,644.973914917
2017-01-01 15:57:00,125.470138753,-31.2310276958,643.569134533
2017-01-01 15:58:00,124.550840605,-27.57379302,642.212217084
2017-01-01 15:59:00,123.674329933,-23.9107442872,640.921281002
2017-01-01 16:00:00,122.832005135,-20.242694224,639.713154734
2017-01-01 16:01:00,122.016692833,-16.5703952991,638.60310647
2017-01-01 16:02:00,121.222271472,-12.8945618716,637.604599751
2017-01-01 16:03:00,120.443386308,-9.21588519287,636.729079686
2017-01-01 16:04:00,119.675226329,-5.53504345385,635.985793969
2017-01-01 16:05:00,118.913342512,-1.85270844484,635.381652272
2017-01-01 16:06:00,118.153492358,1.83044999046,634.92112686
2017-01-01 16:07:00,117.391498941,5.51376075105,634.606196444
2017-01-01 16:08:00,116.623114462,9.19654869026,634.43633439
2017-01-01 16:09:00,115.843878872,12.8781314418,634.408541517
2017-01-01 16:10:00,115.048963492,16.5578150196,634.517422747
2017-01-01 16:11:00,114.232987759,20.2348872245,634.755305986
2017-01-01 16:12:00,113.389793804,23.9086076525,635.11240074
2017-01-01 16:13:00,112.512157945,27.5781927086,635.57699319
2017-01-01 16:14:00,111.591409041,31.2427933839,636.135673753
2017-01-01 16:15:00,110.616909133,34.9014625158,636.773592586
2017-01-01 16:16:00,109.575328064,38.5531065361,637.474738008
2017-01-01 16:17:00,108.449604524,42.1964138394,638.222232527
2017-01-01 16:18:00,107.217419135,45.8297469566,638.998640925
2017-01-01 16:19:00,105.848888194,49.4509769253,639.786284817
2017-01-01 16:20:00,104.302974699,53.0572220531,640.567558121
2017-01-01 16:21:00,102.521715423,56.6444222053,641.325238045
2017-01-01 16:22:00,100.420585464,60.2066173062,642.042786447
2017-01-01 16:23:00,97.8717409746,63.7346665341,642.704636727
2017-01-01 16:24:00,94.6735421452,67.2138481795,643.296461791
2017-01-01 16:25:00,90.4925499586,70.6190736619,643.805419093
2017-01-01 16:26:00,84.7491593601,73.9046719542,644.220369142
2017-01-01 16:27:00,76.3948763945,76.9811581452,644.532064423
2017-01-01 16:28:00,63.5692347619,79.6615442956,644.733306093
2017-01-01 16:29:00,43.7979902333,81.5608189414,644.819066361
2017-01-01 16:30:00,17.697999133,82.0950881781,644.786574904
2017-01-01 16:31:00,-6.74769747301,81.0174749147,644.635368202
2017-01-01 16:32:00,-23.8438974908,78.7829489988,644.367301118
2017-01-01 16:33:00,-34.8243083056,75.9317911518,643.986520556
2017-01-01 16:34:00,-42.0985046531,72.7666337521,643.499401512
2017-01-01 16:35:00,-47.2038778465,69.4310905804,642.914446298
2017-01-01 16:36:00,-50.9895072664,65.9952150679,642.242148224
2017-01-01 16:37:00,-53.9300252241,62.4957124233,641.494821515
2017-01-01 16:38:00,-56.303274161,58.9532434967,640.686399731
2017-01-01 16:39:00,-58.2801818691,55.3801895663,639.832205444
2017-01-01 16:40:00,-59.9707987723,51.7843794016,638.948694445
2017-01-01 16:41:00,-61.4488684638,48.1710012787,638.053178218
2017-01-01 16:42:00,-62.7655557981,44.5436438553,637.163528856
2017-01-01 16:43:00,-63.9574592059,40.9048926468,636.297871065
2017-01-01 16:44:00,-65.0514761768,37.2566871266,635.474266209
2017-01-01 16:45:00,-66.0678647142,33.6005425428,634.710393711
2017-01-01 16:46:00,-67.0222320365,29.9376919543,634.023235311
2017-01-01 16:47:00,-67.9268642949,26.2691794102,633.428767818
2017-01-01 16:48:00,-68.7916397109,22.595922182,632.941670005
2017-01-01 16:49:00,-69.6246718081,18.9187528051,632.575049187
2017-01-01 16:50:00,-70.4327741222,15.2384476093,632.340192779
2017-01-01 16:51:00,-71.2218050105,11.5557460327,632.246349744
2017-01-01 16:52:00,-71.9969312253,7.87136357521,632.300546361
2017-01-01 16:53:00,-72.7628366055,4.18600037279,632.507440092
2017-01-01 16:54:00,-73.5238945153,0.500346832106,632.869214585
2017-01-01 16:55:00,-74.2843179292,-3.18491256758,633.385518052
2017-01-01 16:56:00,-75.048298259,-6.86909638925,634.053446337
2017-01-01 16:57:00,-75.8201426562,-10.5515234485,634.867571052
2017-01-01 16:58:00,-76.6044193402,-14.2315093117,635.820012257
2017-01-01 16:59:00,-77.4061214832,-17.9083612095,636.900554179
2017-01-01 17:00:00,-78.2308624171,-21.5813703386,638.096801626
2017-01-01 17:01:00,-79.0851190197,-25.2498002464,639.394373933
2017-01-01 17:02:00,-79.9765466612,-28.9128695332,640.777132577
2017-01-01 17:03:00,-80.9143997069,-32.5697263567,642.227437992
2017-01-01 17:04:00,-81.9101085228,-36.2194110106,643.726430655
2017-01-01 17:05:00,-82.9780917016,-39.860800829,645.25433118
2017-01-01 17:06:00,-84.1369285661,-43.4925282664,646.790753933
2017-01-01 17:07:00,-85.4110965515,-47.1128570819,648.315028629
2017-01-01 17:08:00,-86.8336186762,-50.7194909282,649.806524393
2017-01-01 17:09:00,-88.4502237431,-54.3092688348,651.24497092
2017-01-01 17:10:00,-90.3261106968,-57.8776635568,652.610771616
2017-01-01 17:11:00,-92.5573746586,-61.4179201576,653.8853039
2017-01-01 17:12:00,-95.2911389979,-64.9195029721,655.051202236
2017-01-01 17:13:00,-98.7626659745,-68.3651327773,656.092619866
2017-01-01 17:14:00,-103.366807,-71.7247600039,656.995465666
2017-01-01 17:15:00,-109.799179882,-74.9424434957,657.747613004
2017-01-01 17:16:00,-119.32128087,-77.9061690165,658.339077943
2017-01-01 17:17:00,-134.072897913,-80.3800942537,658.762164591
2017-01-01 17:18:00,-156.188994109,-81.903592564,659.011575874
2017-01-01 17:19:00,177.277855261,-81.9206701401,659.084488429
2017-01-01 17:20:00,155.011275836,-80.4233549775,658.98059078
2017-01-01 17:21:00,140.124394583,-77.963767227,658.70208438
2017-01-01 17:22:00,130.519484386,-75.0075960768,658.253647532
2017-01-01 17:23:00,124.038807704,-71.7943242554,657.642362621
2017-01-01 17:24:00,119.405459483,-68.4376590913,656.87760755
2017-01-01 17:25:00,115.915358288,-64.9943042535,655.970912667
2017-01-01 17:26:00,113.169211853,-61.4946718057,654.935784948
2017-01-01 17:27:00,110.929356325,-57.956224693,653.78750163
2017-01-01 17:28:00,109.047308176,-54.3895967667,652.542875957
2017-01-01 17:29:00,107.426165465,-50.8015972681,651.21999816
2017-01-01 17:30:00,106.000230136,-47.1967837309,649.837955217
2017-01-01 17:31:00,104.723453063,-43.5783334681,648.416533417
2017-01-01 17:32:00,103.562599041,-39.9485506202,646.975908119
2017-01-01 17:33:00,102.493046272,-36.309173709,645.536325478
2017-01-01 17:34:00,101.496115023,-32.6615688411,644.117781223
2017-01-01 17:35:00,100.557315654,-29.0068546277,642.739701787
2017-01-01 17:36:00,99.6651669337,-25.3459848151,641.420633245
2017-01-01 17:37:00,98.8103779024,-21.67980386,640.17794356
2017-01-01 17:38:00,97.9852669933,-18.0090846903,639.027543536
2017-01-01 17:39:00,97.1833389589,-14.3345544525,637.983631706
2017-01-01 17:40:00,96.3989682179,-10.6569120054,637.058468022
2017-01-01 17:41:00,95.627154372,-6.97683969328,636.262180774
2017-01-01 17:42:00,94.8633263178,-3.29501117466,635.60261057
2017-01-01 17:43:00,94.1031780391,0.387903383252,635.085194514
2017-01-01 17:44:00,93.3425232248,4.07123371525,634.712892927
2017-01-01 17:45:00,92.5771581919,7.75430660271,634.486160108
2017-01-01 17:46:00,91.8027235821,11.4364429462,634.402959695
2017-01-01 17:47:00,91.0145551378,15.1169539526,634.458824276
2017-01-01 17:48:00,90.207512565,18.7951355275,634.646957976
2017-01-01 17:49:00,89.37577275,22.4702597788,634.95837985
2017-01-01 17:50:00,88.5125689371,26.1415622116,635.382105111
2017-01-01 17:51:00,87.6098499112,29.8082226611,635.90536048
2017-01-01 17:52:00,86.6578211398,33.4693371528,636.513829305
2017-01-01 17:53:00,85.6443102677,37.1238764705,637.191921628
2017-01-01 17:54:00,84.5538672445,40.7706248735,637.923063962
2017-01-01 17:55:00,83.3664552694,44.4080884183,638.690003315
2017-01-01 17:56:00,82.0554951278,48.0343553498,639.475119878
2017-01-01 17:57:00,80.584858257,51.6468783339,640.260742783
2017-01-01 17:58:00,78.9040943168,55.2421243599,641.029463483
2017-01-01 17:59:00,76.9405839595,58.8149909123,641.764441463
2017-01-01 18:00:00,74.5861160883,62.3577891093,642.449697359
2017-01-01 18:01:00,71.6729075216,65.8583799327,643.070388831
2017-01-01 18:02:00,67.9287535653,69.2965504228,643.613065037
2017-01-01 18:03:00,62.8895911133,72.6364848487,644.065895926
2017-01-01 18:04:00,55.7265291403,75.8100287844,644.418873079
2017-01-01 18:05:00,44.9370633517,78.6778111482,644.663979309
2017-01-01 18:06:00,28.1356225622,80.9458193332,644.795324699
2017-01-01 18:07:00,3.93526995477,82.0817052853,644.809247264
2017-01-01 18:08:00,-22.2879936959,81.6124873587,644.704376914
2017-01-01 18:09:00,-42.3715815398,79.7561986363,644.481661866
2017-01-01 18:10:00,-55.4297991032,77.09773278,644.144357143
2017-01-01 18:11:00,-63.9215416981,74.0321447564,643.697975284
2017-01-01 18:12:00,-69.7455787962,70.7521788134,643.150199865
2017-01-01 18:13:00,-73.9760701435,67.3499167672,642.510762913
2017-01-01 18:14:00,-77.2062502078,63.8722170136,641.791287805
2017-01-01 18:15:00,-79.7767348652,60.3447489553,641.005099717
2017-01-01 18:16:00,-81.8930935095,56.7825399933,640.167006194
2017-01-01 18:17:00,-83.6854265823,53.1949031426,639.293050917
2017-01-01 18:18:00,-85.2396154406,49.5879016614,638.400244204
2017-01-01 18:19:00,-86.6144728358,45.9656611883,637.506274279
2017-01-01 18:20:00,-87.8515873003,42.331107396,636.629203754
2017-01-01 18:21:00,-88.9812120045,38.6864004816,635.787156178
2017-01-01 18:22:00,-90.0259206378,35.033201396,634.997997824
2017-01-01 18:23:00,-91.0029537231,31.3728404281,634.279020167
2017-01-01 18:24:00,-91.9257702646,27.7064268369,633.646628628
2017-01-01 18:25:00,-92.8051024386,24.0349216166,633.116043272
2017-01-01 18:26:00,-93.6496912234,20.3591864714,632.701017029
2017-01-01 18:27:00,-94.4668125901,16.6800170215,632.413576863
2017-01-01 18:28:00,-95.2626637712,12.9981653217,632.263792962
2017-01-01 18:29:00,-96.0426549581,9.31435503094,632.259580585
2017-01-01 18:30:00,-96.8116369155,5.62929150517,632.406538605
2017-01-01 18:31:00,-97.5740857529,1.94366843735,632.707828098
2017-01-01 18:32:00,-98.3342603263,-1.74182774064,633.164093535
2017-01-01 18:33:00,-99.0963442626,-5.4265147152,633.773428253
2017-01-01 18:34:00,-99.8645827395,-9.10971155859,634.531384966
2017-01-01 18:35:00,-100.643423497,-12.7907356054,635.431031133
2017-01-01 18:36:00,-101.437672086,-16.4688980973,636.463048063
2017-01-01 18:37:00,-102.252673082,-20.1434976453,637.615871734
2017-01-01 18:38:00,-103.09453224,-23.8138103277,638.875872473
2017-01-01 18:39:00,-103.970400069,-27.4790748677,640.227569891
2017-01-01 18:40:00,-104.888846043,-31.1384707123,641.653878835
2017-01-01 18:41:00,-105.860366784,-34.7910858311,643.13638159
2017-01-01 18:42:00,-106.898094375,-38.435869404,644.65562117
2017-01-01 18:43:00,-108.018808772,-42.0715617993,646.191410312
2017-01-01 18:44:00,-109.244422432,-45.6965894981,647.723150606
2017-01-01 18:45:00,-110.60421736,-49.3089042,649.230156242
2017-01-01 18:46:00,-112.138317006,-52.9057298992,650.69197694
2017-01-01 18:47:00,-113.903253982,-56.4831521894,652.088714824
2017-01-01 18:48:00,-115.981230863,-60.035424971,653.401330297
2017-01-01 18:49:00,-118.49616245,-63.5537452544,654.611932351
2017-01-01 18:50:00,-121.642723578,-67.0239691388,655.704049086
2017-01-01 18:51:00,-125.741374669,-70.4220846746,656.662874706
2017-01-01 18:52:00,-131.346435282,-73.7046132296,657.475489689
2017-01-01 18:53:00,-139.456779277,-76.7869177382,658.131051278
2017-01-01 18:54:00,-151.850375278,-79.4931149848,658.620951927
2017-01-01 18:55:00,-170.987394425,-81.4595628198,658.9389438
2017-01-01 18:56:00,163.286557126,-82.1131952376,659.081227832
2017-01-01 18:57:00,138.480543857,-81.1582584243,659.046506365
2017-01-01 18:58:00,120.830070974,-79.0059905945,658.835998753
2017-01-01 18:59:00,109.463056011,-76.2053157347,658.453419787
2017-01-01 19:00:00,101.954758949,-73.0743303642,657.904921224
2017-01-01 19:01:00,96.7059006728,-69.7648868295,657.198997108
2017-01-01 19:02:00,92.8282410513,-66.3508243425,656.346354026
2017-01-01 19:03:00,89.8258464072,-62.8706255854,655.359747883
2017-01-01 19:04:00,87.4092363697,-59.3458283657,654.253789205
2017-01-01 19:05:00,85.4008725149,-55.7892640712,653.044719467
2017-01-01 19:06:00,83.6867779984,-52.2089958294,651.750161371
2017-01-01 19:07:00,82.1907764182,-48.6103306,650.38884646
2017-01-01 19:08:00,80.8601375418,-44.9969105573,648.980323925
2017-01-01 19:09:00,79.6572219722,-41.3713365976,647.544654821
2017-01-01 19:10:00,78.5544200615,-37.7355407208,646.102096353
2017-01-01 19:11:00,77.5309747268,-34.0910169425,644.672781189
2017-01-01 19:12:00,76.5709219349,-30.4389690264,643.276397022
2017-01-01 19:13:00,75.6617163768,-26.7804074066,641.931871797
2017-01-01 19:14:00,74.7932894833,-23.1162139998,640.657070087
2017-01-01 19:15:00,73.957387153,-19.4471861018,639.468506086
2017-01-01 19:16:00,73.1470922406,-15.7740663018,638.381078516
2017-01-01 19:17:00,72.3564710828,-12.0975628518,637.407832478
2017-01-01 19:18:00,71.580304031,-8.41836343553,636.559752861
2017-01-01 19:19:00,70.8138728546,-4.73714436439,635.845593389
2017-01-01 19:20:00,70.0527858319,-1.05457666909,635.271744719
2017-01-01 19:21:00,69.2928263456,2.6286697927,634.842144278
2017-01-01 19:22:00,68.5298137181,6.31192329112,634.55822964
2017-01-01 19:23:00,67.7594665117,9.99450741981,634.418936409
2017-01-01 19:24:00,66.9772587869,13.675737731,634.420740592
2017-01-01 19:25:00,66.1782590011,17.3549169485,634.557744562
2017-01-01 19:26:00,65.3569390626,21.0313277497,634.821804767
2017-01-01 19:27:00,64.5069372704,24.7042218459,635.202698545
2017-01-01 19:28:00,63.6207525614,28.3728036458,635.68832658
2017-01-01 19:29:00,62.6893374521,32.036206078,636.264946914
2017-01-01 19:30:00,61.701540872,35.6934549901,636.917435844
2017-01-01 19:31:00,60.6433257266,39.3434166277,637.629570607
2017-01-01 19:32:00,59.4966420257,42.9847194731,638.38432849
2017-01-01 19:33:00,58.2377612162,46.6156361356,639.164196783
2017-01-01 19:34:00,56.8347446004,50.233900977,639.951487993
2017-01-01 19:35:00,55.2434765811,53.836420578,640.728654796
2017-01-01 19:36:00,53.4012349543,57.4187981557,641.478599355
2017-01-01 19:37:00,51.2158670322,60.9745199156,642.18497194
2017-01-01 19:38:00,48.5467869958,64.493494617,642.832454076
2017-01-01 19:39:00,45.1700687282,67.959281555,643.407021874
2017-01-01 19:40:00,40.7113995275,71.3434828183,643.896185596
2017-01-01 19:41:00,34.5133851923,74.5935948764,644.289202001
2017-01-01 19:42:00,25.3820710236,77.6050974929,644.577256485
2017-01-01 19:43:00,11.2517073501,80.1578620171,644.753612501
2017-01-01 19:44:00,-10.1914062159,81.8121187111,644.813726266
2017-01-01 19:45:00,-36.7685620059,81.9908888577,644.755325218
2017-01-01 19:46:00,-59.7949847022,80.6094905286,644.578449206
2017-01-01 19:47:00,-75.3457147628,78.2034346041,644.285453851
2017-01-01 19:48:00,-85.3445726045,75.2657832583,643.880976005
2017-01-01 19:49:00,-92.0478397237,72.0549607408,643.371861734
2017-01-01 19:50:00,-96.8117977453,68.6932626609,642.767057714
2017-01-01 19:51:00,-100.382684896,65.2411981855,642.077467419
2017-01-01 19:52:00,-103.181327347,61.7309862319,641.315774005
2017-01-01 19:53:00,-105.456770414,58.1810254676,640.496232238
2017-01-01 19:54:00,-107.363814348,54.6024783079,639.63443236
2017-01-01 19:55:00,-109.003040231,51.0024784951,638.747039245
2017-01-01 19:56:00,-110.442384584,47.385799056,637.851510697
2017-01-01 19:57:00,-111.729311631,43.7557710888,636.965799158
2017-01-01 19:58:00,-112.897981435,40.1148156227,636.108041549
2017-01-01 19:59:00,-113.973637902,36.4647647686,635.296242288
2017-01-01 20:00:00,-114.975389738,32.8070626308,634.547954837
2017-01-01 20:01:00,-115.918028702,29.1428947028,633.879967315
2017-01-01 20:02:00,-116.8132526,25.4732731287,633.307997853
2017-01-01 20:03:00,-117.670509834,21.799093822,632.846405288
2017-01-01 20:04:00,-118.497597574,18.1211751123,632.507920727
2017-01-01 20:05:00,-119.301096344,14.4402839746,632.303405188
2017-01-01 20:06:00,-120.086694456,10.7571537583,632.241638145
2017-01-01 20:07:00,-120.859437776,7.07249604609,632.329141265
2017-01-01 20:08:00,-121.623929171,3.38700848275,632.570040971
2017-01-01 20:09:00,-122.38449505,-0.298620073118,632.965972708
2017-01-01 20:10:00,-123.145332135,-3.98370601962,633.516028935
2017-01-01 20:11:00,-123.910645149,-7.6675682147,634.21675198
2017-01-01 20:12:00,-124.684785034,-11.3495251019,635.062171924
2017-01-01 20:13:00,-125.472397358,-15.0288909432,636.043888785
2017-01-01 20:14:00,-126.278591789,-18.7049702603,637.151197299
2017-01-01 20:15:00,-127.109146145,-22.3770494111,638.371251778
2017-01-01 20:16:00,-127.970763004,-26.0443839125,639.689267725
2017-01-01 20:17:00,-128.87140419,-29.7061796121,641.08875618
2017-01-01 20:18:00,-129.820740126,-33.361564978,642.551786247
2017-01-01 20:19:00,-130.830769898,-37.0095504248,644.059270763
2017-01-01 20:20:00,-131.916698867,-40.6489683347,645.591269805
2017-01-01 20:21:00,-133.098212613,-44.2783836079,647.127306512
2017-01-01 20:22:00,-134.401375733,-47.895957875,648.646689691
2017-01-01 20:23:00,-135.861543895,-51.4992383765,650.128837697
2017-01-01 20:24:00,-137.527972332,-55.0848197268,651.553598293
2017-01-01 20:25:00,-139.47136865,-58.6477820032,652.9015594
2017-01-01 20:26:00,-141.796763575,-62.1807162335,654.154346023
2017-01-01 20:27:00,-144.66640767,-65.6719470029,655.294898996
2017-01-01 20:28:00,-148.342396271,-69.102096198,656.307731613
2017-01-01 20:29:00,-153.269402442,-72.4369898998,657.17916066
2017-01-01 20:30:00,-160.238039532,-75.6119963876,657.897508841
2017-01-01 20:31:00,-170.680014135,-78.495793279,658.453276029
2017-01-01 20:32:00,173.090964769,-80.8117553582,658.839277254
2017-01-01 20:33:00,149.461069804,-82.0486195766,659.050745791
2017-01-01 20:34:00,123.145182654,-81.7091531127,659.085400153
2017-01-01 20:35:00,102.505671386,-79.9518357789,658.943474243
2017-01-01 20:36:00,88.9870181533,-77.3541060205,658.627710328
2017-01-01 20:37:00,80.2096208185,-74.3277369446,658.143314958
2017-01-01 20:38:00,74.2126117222,-71.0764163894,657.497878361
2017-01-01 20:39:00,69.8732482911,-67.6973669337,656.701258264
2017-01-01 20:40:00,66.5711693359,-64.2398230817,655.765429569
2017-01-01 20:41:00,63.9510695348,-60.7306040013,654.704301711
2017-01-01 20:42:00,61.7991741029,-57.1853194933,653.533506008
2017-01-01 20:43:00,59.9805931667,-53.6135852564,652.270155768
2017-01-01 20:44:00,58.406525109,-50.0216205413,650.932582344
2017-01-01 20:45:00,57.0163046556,-46.4136258217,649.540050828
2017-01-01 20:46:00,55.7671264486,-42.7925547438,648.112459444
2017-01-01 20:47:00,54.6279136102,-39.1605676012,646.670027155
2017-01-01 20:48:00,53.5755203249,-35.519308641,645.232974312
2017-01-01 20:49:00,52.5923000216,-31.8700814496,643.821201478
2017-01-01 20:50:00,51.6645004391,-28.2139629714,642.45397179
2017-01-01 20:51:00,50.7811748255,-24.5518792425,641.149602308
2017-01-01 20:52:00,49.9334239461,-20.8846564668,639.925169856
2017-01-01 20:53:00,49.1138549714,-17.2130557686,638.796236726
